Marital status,Age,Income,Settlement size,Occupation_Skilled employee/Official,Occupation_Unemployed,Sex_Male,Education_High school,Education_University
2,-0.9656941799669161,-0.20934139375775782,2,1,0,0,1,0
2,-0.6977372491277886,-0.3319151981595193,2,0,1,0,1,0
2,0.4634094511750977,-1.4556755035301907,2,0,1,1,1,0
2,1.2672802436924804,-5.752094818429176e-07,2,0,1,0,1,0
1,-1.144332133859668,-0.3016942671840908,2,1,0,0,1,0
1,0.016814566443218378,-0.45110884156118547,2,1,0,0,1,0
1,-1.2336511108060437,-1.6898805572317102,2,0,1,0,1,0
2,0.10613354338959424,-0.018047197498126322,2,0,1,1,1,0
2,0.1954525203359701,-1.1234171353937028,2,1,0,0,1,0
1,-1.2336511108060437,-1.4914822937854377,2,0,1,0,1,0
2,-0.5190992952350368,-0.9046233242180417,2,0,1,0,1,0
2,0.1954525203359701,-1.2754957349657878,2,0,1,1,1,0
1,0.016814566443218378,-0.45955924406142373,2,1,0,0,1,0
2,0.4634094511750977,-1.3929992978674064,2,0,1,1,1,0
1,-0.6084182721814126,-5.752094818429176e-07,2,1,0,0,1,0
1,-0.4297803182886609,-0.38943522602554803,2,1,0,0,1,0
2,-0.4297803182886609,-0.585284046005647,2,1,0,0,1,0
2,-1.3229700877524195,-1.5068362454468875,2,0,1,0,1,0
2,-0.34046134134228506,0.003494167519430263,2,1,0,1,1,0
1,-0.0725044105031575,0.053795546470001225,2,1,0,0,1,0
2,-0.6084182721814126,-0.8897849903362673,2,0,1,1,1,0
2,-0.16182338744953334,-0.3161602104472106,2,1,0,0,1,0
2,0.1954525203359701,-0.7974894077743426,2,0,1,0,1,0
1,-0.2511423643959092,-2.189285022279691,1,0,1,0,1,0
1,-0.6977372491277886,-1.4850657169716974,2,0,1,0,1,0
0,-0.6977372491277886,-5.752094818429176e-07,2,1,0,0,1,0
2,-1.3229700877524195,-1.7467130947248382,2,0,1,1,1,0
1,-0.6084182721814126,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.8763752030205403,-1.4203270401902108,2,0,1,0,1,0
2,0.3740904742287218,-0.7162509620432383,2,0,1,0,1,0
2,-0.9656941799669161,-2.1016299997348464,2,0,1,0,1,0
1,-1.4122890646987956,-0.5312014700041219,2,1,0,1,1,0
1,-1.144332133859668,-1.6503785062221217,2,0,1,0,1,0
2,-0.7870562260741644,-0.5070533706559833,2,1,0,0,1,0
2,0.016814566443218378,-0.5584432760303139,2,1,0,0,1,0
0,-0.9656941799669161,-0.3698417503978769,2,1,0,0,1,0
1,-0.9656941799669161,-0.2106304382069467,2,0,1,0,1,0
1,-0.16182338744953334,0.14723694632009376,1,0,1,0,1,0
2,-1.055013156913292,-1.4555609218013739,2,0,1,0,1,0
2,0.016814566443218378,-5.752094818429176e-07,2,1,0,0,1,0
2,0.3740904742287218,-5.752094818429176e-07,2,0,1,0,1,0
2,0.28477149728234596,-1.0155670831448989,2,0,1,1,1,0
2,0.5527284281214736,-5.752094818429176e-07,2,0,1,0,1,0
2,-0.0725044105031575,-0.20180764508805385,2,0,1,1,1,0
1,-0.7870562260741644,-0.6053358485485852,2,1,0,0,1,0
2,-0.7870562260741644,-1.5834627765931162,2,0,1,1,1,0
0,-1.144332133859668,-0.48662917749439044,2,1,0,0,1,0
1,-0.34046134134228506,0.13586470973502732,2,1,0,0,1,0
2,-0.6977372491277886,0.38241594471655593,2,1,0,1,1,0
2,-1.2336511108060437,-0.4787516836382361,2,1,0,1,1,0
2,-0.4297803182886609,-0.0692938757114358,2,1,0,1,1,0
0,-1.2336511108060437,-0.009453567836867047,2,1,0,0,1,0
2,-1.144332133859668,-1.4164885522748483,2,0,1,1,1,0
1,-0.0725044105031575,0.15004419867610513,2,0,1,0,1,0
1,-0.8763752030205403,-0.29934534174334665,2,0,1,0,1,0
1,-0.6977372491277886,-1.2005306388874026,2,0,1,0,1,0
2,1.624556151477984,0.1513905339897024,2,1,0,1,1,0
2,1.1779612667461046,-5.752094818429176e-07,2,0,1,0,1,0
2,0.1954525203359701,-0.8858032752598839,2,0,1,0,1,0
2,0.9993233128533529,-0.28487939848022686,2,1,0,0,1,0
2,1.1779612667461046,0.06184491291938075,2,0,1,0,1,0
1,-0.5190992952350368,-0.1097985168481712,1,1,0,0,1,0
2,-0.34046134134228506,-1.0978367644353544,2,0,1,0,1,0
1,-1.055013156913292,-0.6394525583037846,2,0,1,0,1,0
2,-0.9656941799669161,-1.494747873056716,2,0,1,0,1,0
2,-0.2511423643959092,-1.0833135303078263,2,0,1,1,1,0
1,-0.16182338744953334,0.08183942459791066,2,1,0,0,1,0
1,-1.055013156913292,-1.5381170574138714,2,1,0,0,1,0
2,0.016814566443218378,-5.752094818429176e-07,2,0,1,0,1,0
2,0.4634094511750977,-1.1821689168445122,2,0,1,0,1,0
1,-0.2511423643959092,-0.3305115719815136,2,1,0,1,1,0
0,-0.8763752030205403,-0.5540032340386631,2,1,0,0,1,0
2,0.016814566443218378,-0.019250305650702623,2,1,0,0,1,0
2,-0.0725044105031575,-0.11618644822970726,2,0,1,0,1,0
2,-0.6084182721814126,-0.23999200621624922,2,1,0,1,1,0
1,-0.8763752030205403,-1.4437590037332444,2,0,1,0,1,0
2,-0.4297803182886609,-5.752094818429176e-07,2,0,1,1,1,0
1,-0.8763752030205403,-1.4013924095032362,1,0,1,1,1,0
2,0.9993233128533529,-1.3268283494757098,2,0,1,1,1,0
1,-1.4122890646987956,-0.7086885679413302,2,1,0,1,1,0
2,0.8206853589606011,-0.31232172253184814,2,0,1,1,1,0
2,0.016814566443218378,-0.1204546176281327,2,1,0,1,1,0
1,-0.4297803182886609,-1.0955451298590186,2,0,1,1,1,0
2,0.4634094511750977,-1.0527488541459473,2,0,1,0,1,0
2,-0.4297803182886609,-1.3712860602566246,2,0,1,0,1,0
1,-0.7870562260741644,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.34046134134228506,0.09954230170010478,2,1,0,0,1,0
2,0.6420474050678494,-5.752094818429176e-07,2,0,1,0,1,0
2,-0.34046134134228506,-1.4862688251242737,2,0,1,0,1,0
1,-0.6084182721814126,-0.12604047690795123,2,1,0,0,1,0
2,0.10613354338959424,-5.752094818429176e-07,2,0,1,1,1,0
2,-0.0725044105031575,-0.9714531175504346,2,0,1,0,1,0
0,-1.144332133859668,-1.4113323744780928,2,0,1,0,1,0
2,0.3740904742287218,-0.4042449144751182,2,1,0,1,1,0
1,-0.8763752030205403,-0.6409707662106071,2,1,0,0,1,0
2,-0.6977372491277886,-1.6731229793922546,2,0,1,1,1,0
0,0.3740904742287218,-0.4676372559430075,2,1,0,0,1,0
1,0.016814566443218378,-0.5809012948784047,2,0,1,0,1,0
1,0.016814566443218378,-0.19533377740990518,2,1,0,0,1,0
2,-0.8763752030205403,-0.3764301998048423,2,0,1,1,1,0
2,-0.8763752030205403,0.13036478675182137,2,1,0,1,1,0
2,1.1779612667461046,-0.8006690507490086,2,0,1,0,1,0
1,-0.8763752030205403,-0.6878633387288785,2,1,0,0,1,0
2,-0.0725044105031575,-0.974260369906446,2,0,1,0,1,0
1,-1.055013156913292,-1.124906697868321,2,0,1,0,1,0
2,0.910004335906977,-1.1881558121751894,2,0,1,0,1,0
2,-0.8763752030205403,-1.7246274664954018,2,0,1,1,1,0
2,0.9993233128533529,-0.9188028131591195,2,0,1,1,1,0
2,-0.7870562260741644,-1.7287810541650104,2,0,1,1,1,0
1,0.4634094511750977,-5.752094818429176e-07,2,1,0,1,1,0
1,-0.6084182721814126,-5.752094818429176e-07,1,1,0,0,1,0
1,-0.6977372491277886,-2.327499232664944,2,0,1,0,1,0
1,-0.2511423643959092,-1.1007013076557741,2,0,1,0,1,0
2,1.2672802436924804,-0.7758334610279694,2,0,1,0,1,0
1,-0.34046134134228506,-0.3494748481006924,2,1,0,0,1,0
1,-0.4297803182886609,-0.8850584940225747,2,0,1,1,1,0
2,1.4459181975852322,-0.7044776894073131,2,0,1,1,1,0
2,1.535237174531608,0.13377359318412088,2,1,0,1,1,0
1,-0.16182338744953334,-0.9290005870238138,1,0,1,0,1,0
1,-1.2336511108060437,-0.7933071746725299,2,1,0,0,1,0
1,-0.2511423643959092,-1.0468478951118827,2,0,1,1,1,0
2,-0.34046134134228506,0.23139722613602626,2,1,0,1,1,0
2,0.016814566443218378,-0.4433745748660521,2,0,1,0,1,0
1,-0.9656941799669161,-1.4898495041497983,2,0,1,1,1,0
1,0.4634094511750977,-0.665319383584175,2,0,1,0,1,0
2,0.016814566443218378,-5.752094818429176e-07,2,0,1,0,1,0
2,-0.7870562260741644,-0.2784628216664866,2,1,0,0,1,0
2,0.3740904742287218,-1.3760984928669298,2,0,1,1,1,0
2,0.10613354338959424,-0.6949387604833153,2,0,1,0,1,0
2,-0.0725044105031575,-0.4204009382382856,2,0,1,1,1,0
2,-0.16182338744953334,-0.903219698040036,2,0,1,1,1,0
2,-0.6977372491277886,-0.07224435522846816,2,1,0,0,1,0
2,0.7313663820142253,-1.2654125428299103,2,0,1,0,1,0
1,-0.7870562260741644,-0.568325950140762,0,1,0,1,1,0
2,1.2672802436924804,-0.19834154779134594,2,1,0,0,1,0
1,-1.5909270185915472,-5.752094818429176e-07,2,1,0,0,1,0
2,-0.9656941799669161,-1.3762417200279506,2,0,1,0,1,0
1,0.3740904742287218,-1.426571744410726,2,0,1,0,1,0
1,-0.6977372491277886,-0.2901501580057992,2,1,0,1,1,0
1,0.016814566443218378,-1.701739766164248,2,0,1,0,1,0
1,-0.0725044105031575,-1.2928262214493274,2,0,1,0,1,0
1,-0.6977372491277886,0.2605296306876952,1,1,0,0,1,0
2,-1.144332133859668,-0.7072849417633245,2,1,0,0,1,0
1,-0.16182338744953334,-0.21355227229177487,2,1,0,1,1,0
1,-0.6084182721814126,-1.9689730031972072,2,0,1,0,1,0
2,-0.0725044105031575,-5.752094818429176e-07,2,1,0,0,1,0
1,-0.34046134134228506,-0.9377947347105025,2,0,1,0,1,0
2,0.910004335906977,-1.360773186637684,2,0,1,0,1,0
1,-0.7870562260741644,-0.1563186987477881,2,1,0,0,1,0
1,-0.9656941799669161,0.1182191234972416,2,1,0,0,1,0
1,-0.7870562260741644,-0.5331493593940073,1,0,1,0,1,0
1,-1.055013156913292,-0.9243313815745297,2,0,1,0,1,0
2,-0.2511423643959092,-5.752094818429176e-07,2,0,1,0,1,0
1,-1.055013156913292,-0.3078243896757891,2,1,0,0,1,0
2,-0.6977372491277886,-1.2324989412272873,2,0,1,0,1,0
2,-0.0725044105031575,-1.9084738503819418,2,0,1,0,1,0
1,0.016814566443218378,-0.04454422228700909,2,1,0,0,1,0
2,0.6420474050678494,-0.10656158300909686,2,1,0,1,1,0
1,-1.3229700877524195,-5.752094818429176e-07,2,0,1,1,1,0
1,-1.055013156913292,-1.5577391784737467,2,0,1,0,1,0
2,-0.16182338744953334,-1.2777587241099195,2,0,1,1,1,0
1,-0.8763752030205403,0.20690538160143734,2,1,0,0,1,0
2,0.10613354338959424,-0.3769458175845179,2,1,0,1,1,0
1,-0.34046134134228506,-1.0895582345283412,2,0,1,0,1,0
1,-0.2511423643959092,-0.3864561010763115,2,0,1,0,1,0
1,-0.6977372491277886,-0.7365892189082186,2,1,0,1,1,0
1,-0.5190992952350368,-0.16620137285823625,2,1,0,0,1,0
1,-0.8763752030205403,-1.806582048031611,2,0,1,0,1,0
2,-0.9656941799669161,-0.3042723560824686,2,0,1,0,1,0
2,-0.2511423643959092,-5.752094818429176e-07,2,1,0,1,1,0
1,-0.5190992952350368,-5.752094818429176e-07,1,1,0,0,1,0
1,-0.8763752030205403,0.25179277386541493,2,1,0,0,1,0
0,-1.144332133859668,-1.5304687270153505,2,0,1,1,1,0
1,-0.9656941799669161,-1.6483446805356237,1,0,1,1,1,0
2,0.3740904742287218,-1.5071226997689295,2,0,1,0,1,0
2,0.910004335906977,-0.192984851969161,2,0,1,1,1,0
1,0.6420474050678494,-2.051013521030029,2,0,1,0,1,0
1,-1.2336511108060437,-5.752094818429176e-07,2,0,1,0,1,0
1,0.28477149728234596,-1.3705985698837237,2,0,1,1,1,0
1,-0.7870562260741644,-0.12311864282312307,2,0,1,0,1,0
2,0.3740904742287218,-0.7748308709008224,2,0,1,1,1,0
2,-1.055013156913292,-1.6249413624247941,2,0,1,1,1,0
2,1.4459181975852322,-0.1894328183758405,2,1,0,0,1,0
1,-0.5190992952350368,0.03342864417281674,2,0,1,0,1,0
1,-0.16182338744953334,-1.2017051016077749,2,0,1,0,1,0
2,0.1954525203359701,-0.4670929927311277,2,1,0,0,1,0
1,0.28477149728234596,-0.8918761068871738,2,0,1,1,1,0
2,-0.6084182721814126,-1.1280576954107828,2,0,1,0,1,0
1,-0.9656941799669161,-5.752094818429176e-07,2,0,1,1,1,0
1,-0.0725044105031575,-0.7658934960531127,2,0,1,0,1,0
2,1.535237174531608,0.04978518596141356,2,0,1,1,1,0
2,-0.8763752030205403,-1.6673079566548024,2,0,1,1,1,0
2,-0.2511423643959092,-0.9060555958282516,2,0,1,1,1,0
1,-0.6084182721814126,-0.8684727887763443,2,0,1,1,1,0
2,0.28477149728234596,-1.0567305692223308,2,0,1,1,1,0
2,-0.8763752030205403,-0.1369543865777505,2,1,0,1,1,0
2,-1.055013156913292,-1.4890474320480809,2,0,1,1,1,0
1,-1.3229700877524195,-0.18911771862159432,2,0,1,0,1,0
1,-0.8763752030205403,0.16178882587982613,2,1,0,0,1,0
1,-1.4122890646987956,-0.8322936079024428,2,0,1,0,1,0
2,-0.0725044105031575,-5.752094818429176e-07,2,0,1,0,1,0
1,-1.055013156913292,-1.4669618038186445,1,0,1,0,1,0
2,0.3740904742287218,0.06763129022462866,2,1,0,0,1,0
2,0.7313663820142253,-5.752094818429176e-07,2,1,0,0,1,0
2,-0.6084182721814126,-1.2911074955170756,2,0,1,1,1,0
1,0.28477149728234596,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.0725044105031575,-0.8031612033507738,2,0,1,0,1,0
2,0.5527284281214736,-0.3681516698978292,2,0,1,1,1,0
2,-0.34046134134228506,-0.6361869790325061,2,1,0,0,1,0
2,1.0886422897997288,-0.7265633176367494,2,0,1,1,1,0
2,-0.8763752030205403,-1.053866026001911,2,0,1,1,1,0
1,-0.8763752030205403,-0.29633757136190586,2,1,0,0,1,0
2,0.5527284281214736,-0.6117524253623255,2,0,1,1,1,0
2,1.0886422897997288,-0.7238706470095548,2,0,1,1,1,0
1,0.5527284281214736,0.3010056263922264,2,1,0,0,1,0
1,-0.7870562260741644,-0.7487062367305942,2,0,1,0,1,0
1,0.10613354338959424,-0.7207482948992974,0,0,1,0,1,0
2,-0.2511423643959092,-0.08375981897455559,2,1,0,1,1,0
2,-0.2511423643959092,-0.233145747919446,2,1,0,1,1,0
2,0.10613354338959424,0.10487035209008552,2,1,0,0,1,0
1,-0.4297803182886609,-5.752094818429176e-07,2,0,1,0,1,0
2,0.28477149728234596,0.11048485680210825,2,1,0,1,1,0
2,0.3740904742287218,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.6977372491277886,-0.898722365183977,1,0,1,0,1,0
1,-0.8763752030205403,-1.1369950702584926,2,0,1,0,1,0
1,-1.055013156913292,-5.752094818429176e-07,2,0,1,0,1,0
2,0.3740904742287218,-0.4660331117395724,2,1,0,1,1,0
1,-0.6084182721814126,-0.5108918585713458,2,1,0,0,1,0
2,0.6420474050678494,-0.24832782698767072,2,1,0,1,1,0
2,-1.144332133859668,-0.9158523336420871,2,0,1,1,1,0
2,-0.16182338744953334,-5.752094818429176e-07,2,1,0,0,1,0
1,0.5527284281214736,-0.19928684705408445,2,1,0,0,1,0
1,-0.2511423643959092,-0.44334592943384793,2,1,0,0,1,0
1,-0.34046134134228506,0.00839253642634805,2,1,0,0,1,0
1,-0.8763752030205403,-0.6917877629408535,2,0,1,0,1,0
1,-1.144332133859668,-0.9454430651090232,1,0,1,0,1,0
1,-0.8763752030205403,-1.4580244289709348,2,0,1,0,1,0
1,-0.7870562260741644,-0.9296880773967146,2,0,1,0,1,0
2,-1.055013156913292,-1.41090269299503,2,0,1,1,1,0
2,-0.7870562260741644,-0.45935872603599437,2,0,1,1,1,0
2,-0.8763752030205403,-0.6497076230328873,2,1,0,0,1,0
2,0.5527284281214736,-1.1817105899292448,2,0,1,0,1,0
2,0.10613354338959424,-1.0808500231382652,2,0,1,0,1,0
1,0.016814566443218378,-0.9718255081690892,2,0,1,0,1,0
0,-1.055013156913292,-1.1879266487175557,2,0,1,0,1,0
2,0.28477149728234596,0.15213531522701154,2,1,0,0,1,0
2,-0.8763752030205403,-1.4292930604701246,2,0,1,1,1,0
1,-0.0725044105031575,-0.20788047671534374,2,1,0,1,1,0
2,0.016814566443218378,-0.6746291490505393,2,0,1,1,1,0
1,-1.055013156913292,-0.6104347354809324,2,1,0,0,1,0
2,-0.8763752030205403,-5.752094818429176e-07,2,1,0,0,1,0
2,0.016814566443218378,-0.32289188701519705,2,0,1,1,1,0
2,0.3740904742287218,-1.4016215729608699,2,0,1,1,1,0
2,1.0886422897997288,-0.35735234195684673,2,0,1,0,1,0
1,-1.2336511108060437,-0.24726794599611543,2,1,0,0,1,0
1,-0.9656941799669161,-0.4943634441895238,2,1,0,0,1,0
0,-1.055013156913292,-1.6267746700858627,2,0,1,1,1,0
2,0.28477149728234596,-0.03778390028681846,2,0,1,1,1,0
2,0.28477149728234596,-1.1241905620632162,2,0,1,1,1,0
1,-1.3229700877524195,-1.4735788986578142,1,0,1,0,1,0
2,-0.7870562260741644,-0.9673568207452343,2,0,1,0,1,0
2,0.3740904742287218,-1.2418087066936514,2,0,1,1,1,0
1,0.10613354338959424,-0.3673209523639075,2,1,0,0,1,0
2,0.5527284281214736,-1.4642977786236542,2,0,1,0,1,0
1,-0.4297803182886609,-0.030507960506952272,2,1,0,0,1,0
1,-0.4297803182886609,-0.5217484773767367,2,1,0,0,1,0
2,-0.5190992952350368,-0.6460123622785459,2,1,0,1,1,0
2,-1.144332133859668,-1.5803690699150628,2,0,1,0,1,0
2,-0.2511423643959092,-0.05981223765184641,2,1,0,1,1,0
1,0.10613354338959424,0.12363311018383495,2,1,0,0,1,0
2,-0.6084182721814126,-5.752094818429176e-07,2,0,1,0,1,0
2,-0.4297803182886609,-0.20407063423218547,2,1,0,0,1,0
2,0.28477149728234596,-0.764203415553065,2,0,1,1,1,0
1,-0.2511423643959092,-2.2262089843909014,2,0,1,0,1,0
1,-0.8763752030205403,-1.3693381708667391,2,0,1,1,1,0
1,-0.7870562260741644,-0.2886892409633851,2,1,0,0,1,0
2,-1.4122890646987956,-1.6977294056556602,2,0,1,0,1,0
1,-0.7870562260741644,-0.5618520824626133,2,0,1,0,1,0
1,-0.8763752030205403,-5.752094818429176e-07,2,0,1,0,1,0
2,0.3740904742287218,-0.7460135661033996,2,0,1,1,1,0
2,-1.055013156913292,-2.1624442523043577,2,0,1,1,1,0
1,-1.2336511108060437,-0.48786093107917095,2,1,0,0,1,0
1,-1.055013156913292,-1.6584851635359095,2,0,1,0,1,0
2,-0.7870562260741644,-5.752094818429176e-07,2,1,0,0,1,0
2,-0.0725044105031575,-0.5967135734551218,2,1,0,1,1,0
1,-0.7870562260741644,-0.4306846483995926,2,1,0,1,1,0
1,-0.9656941799669161,-0.1336601618742678,2,0,1,0,1,0
1,-0.16182338744953334,0.16072894488827083,2,0,1,0,1,0
2,-1.055013156913292,-1.498042097760199,2,0,1,0,1,0
2,-0.16182338744953334,0.018074692511366834,2,1,0,0,1,0
2,0.5527284281214736,-1.2293192982526213,2,0,1,1,1,0
2,0.1954525203359701,-1.0191764076026277,2,0,1,0,1,0
2,0.5527284281214736,-5.752094818429176e-07,2,0,1,1,1,0
2,-0.0725044105031575,-0.19627907667264372,2,0,1,0,1,0
1,-0.7870562260741644,-0.5611073012253042,2,1,0,0,1,0
2,-0.9656941799669161,-1.6097306379243652,2,0,1,1,1,0
1,-1.144332133859668,-5.752094818429176e-07,2,1,0,0,1,0
1,-0.16182338744953334,0.17479385210053183,2,1,0,0,1,0
1,-0.6977372491277886,0.3049300506042015,2,1,0,0,1,0
2,-1.3229700877524195,-0.4801553098162418,2,1,0,1,1,0
2,-0.34046134134228506,-0.16167539456997304,2,1,0,0,1,0
1,-1.3229700877524195,0.012889869282407072,2,1,0,0,1,0
2,-0.9656941799669161,-1.5355103230832894,2,0,1,1,1,0
1,-0.0725044105031575,0.12073992153121099,2,0,1,0,1,0
1,-0.9656941799669161,-0.3914404062798419,2,0,1,0,1,0
1,-0.4297803182886609,-5.752094818429176e-07,2,0,1,0,1,0
2,1.624556151477984,0.2378997392463791,2,1,0,1,1,0
2,1.3565992206388564,-0.5487897653774992,2,0,1,0,1,0
2,0.1954525203359701,-0.9327531386425637,2,0,1,0,1,0
2,0.8206853589606011,-0.195305131977701,2,1,0,1,1,0
2,0.9993233128533529,0.09432883303894081,2,0,1,0,1,0
1,-0.7870562260741644,-0.07127041053352544,2,1,0,0,1,0
2,-0.4297803182886609,-5.752094818429176e-07,2,0,1,1,1,0
1,-1.055013156913292,-0.637762477803737,2,0,1,0,1,0
2,-0.9656941799669161,-1.484292290302184,2,0,1,1,1,0
