,ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
1425,100001426,Female,Non-single,27.0,High school,131542.0,Management/High qualified employee,Mid-sized city
1426,100001427,Female,Single,25.0,High school,136055.0,Skilled employee/Official,Mid-sized city
1427,100001428,Female,Non-single,30.0,High school,8987.0,Skilled employee/Official,Mid-sized city
1428,100001429,Female,Single,66.0,Graduate school,131001.0,Skilled employee/Official,Small city
1429,100001430,Female,Non-single,25.0,High school,104062.0,Skilled employee/Official,Mid-sized city
1430,100001431,Female,Non-single,43.0,University,,Skilled employee/Official,Small city
1431,100001432,Female,Non-single,35.0,High school,137705.0,Skilled employee/Official,Mid-sized city
1432,100001433,Female,Single,70.0,Graduate school,69915.0,Unemployed,Small city
1433,100001434,Female,Single,35.0,High school,68731.0,Unemployed,Small city
1434,100001435,Female,Non-single,,High school,105726.0,Skilled employee/Official,Small city
1435,100001436,Female,Single,29.0,High school,78078.0,Unemployed,Small city
1436,100001437,Female,Non-single,22.0,High school,110835.0,Unemployed,Small city
1437,100001438,Female,Single,26.0,High school,115531.0,Skilled employee/Official,Mid-sized city
1438,100001439,Female,Non-single,36.0,High school,92723.0,Unemployed,Small city
1439,100001440,Female,Non-single,35.0,High school,107509.0,Skilled employee/Official,Mid-sized city
1440,100001441,Female,Non-single,28.0,High school,116763.0,Skilled employee/Official,Mid-sized city
1441,100001442,Female,Non-single,24.0,High school,100733.0,Skilled employee/Official,Small city
1442,100001443,Female,Non-single,34.0,High school,,Unemployed,Small city
1443,100001444,Female,Non-single,25.0,High school,,Skilled employee/Official,Small city
1444,100001445,Female,Married,54.0,University,51882.0,Unemployed,Small city
1445,100001446,Female,Single,46.0,University,104751.0,Unemployed,
1446,100001447,Female,Non-single,42.0,High school,50947.0,Unemployed,Small city
1447,100001448,Female,Single,45.0,University,126986.0,Unemployed,Small city
1448,100001449,Female,Single,48.0,University,110223.0,Unemployed,Small city
1449,100001450,Female,Single,21.0,High school,100591.0,Unemployed,Small city
1450,100001451,Female,Married,31.0,High school,,Skilled employee/Official,Small city
1451,100001452,Female,Single,35.0,High school,137736.0,Skilled employee/Official,Mid-sized city
1452,100001453,Female,Non-single,36.0,High school,,Skilled employee/Official,Mid-sized city
1453,100001454,Female,Non-single,32.0,High school,99703.0,Unemployed,Small city
1454,100001455,Female,Non-single,26.0,High school,106667.0,Unemployed,Small city
1455,100001456,Female,Non-single,34.0,High school,143319.0,Skilled employee/Official,Small city
1456,100001457,Female,Non-single,65.0,University,135557.0,Skilled employee/Official,Medium sized city
1457,100001458,Female,Non-single,50.0,University,93390.0,Unemployed,Small city
1458,100001459,Female,Non-single,39.0,High school,97577.0,Skilled employee/Official,Small city
1459,100001460,Female,Single,52.0,University,,Unemployed,
1460,100001461,Female,Non-single,36.0,High school,81136.0,Unemployed,Small city
1461,100001462,Female,Married,29.0,High school,119439.0,Skilled employee/Official,Small city
1462,100001463,Female,Non-single,36.0,High school,145231.0,Skilled employee/Official,Mid-sized city
1463,100001464,Female,Non-single,36.0,High school,85623.0,Unemployed,Small city
1464,100001465,Female,Non-single,27.0,High school,145373.0,Skilled employee/Official,Mid-sized city
1465,100001466,Female,Non-single,36.0,,,Management/High qualified employee,Mid-sized city
1466,100001467,Female,Non-single,26.0,High school,,Skilled employee/Official,Mid-sized city
1467,100001468,Female,Single,57.0,University,113334.0,Skilled employee/Official,Mid-sized city
1468,100001469,Female,Single,27.0,High school,100560.0,Unemployed,Small city
1469,100001470,Female,Non-single,58.0,University,108442.0,Unemployed,Small city
1470,100001471,Female,Non-single,,High school,64472.0,Unemployed,Small city
1471,100001472,Female,Non-single,49.0,University,120207.0,Skilled employee/Official,Small city
1472,100001473,Female,Non-single,43.0,University,,Skilled employee/Official,Medium sized city
1473,100001474,Female,Single,45.0,University,92342.0,Unemployed,Small city
1474,100001475,Female,Non-single,27.0,High school,98611.0,Unemployed,Small city
1475,100001476,Female,Non-single,34.0,High school,450747.0,Skilled employee/Official,Mid-sized city
1476,100001477,Female,Non-single,21.0,High school,82298.0,Unemployed,Small city
1477,100001478,Female,Non-single,54.0,University,125302.0,Skilled employee/Official,Mid-sized city
1478,100001479,Female,Non-single,43.0,University,108725.0,Unemployed,Small city
1479,100001480,Female,Single,25.0,High school,85569.0,,Small city
1480,100001481,Female,Single,57.0,University,110372.0,Unemployed,Small city
1481,100001482,Female,Non-single,26.0,High school,100511.0,Skilled employee/Official,Mid-sized city
1482,100001483,Female,Single,30.0,High school,110455.0,Skilled employee/Official,Small city
1483,100001484,Female,Single,58.0,University,141993.0,Unemployed,Small city
1484,100001485,Female,Non-single,25.0,High school,121789.0,Skilled employee/Official,Mid-sized city
1485,100001486,Female,Non-single,23.0,High school,138967.0,Skilled employee/Official,Small city
1486,100001487,Female,Single,22.0,High school,105230.0,Skilled employee/Official,Small city
1487,100001488,Female,Non-single,21.0,High school,90656.0,Skilled employee/Official,
1488,100001489,Female,Non-single,20.0,High school,115445.0,Skilled employee/Official,Mid-sized city
1489,100001490,Female,Non-single,22.0,High school,59955.0,Unemployed,Small city
1490,100001491,Female,Single,27.0,High school,126268.0,Skilled employee/Official,Mid-sized city
1491,100001492,Female,Single,24.0,High school,80830.0,Unemployed,Small city
1492,100001493,Female,Non-single,23.0,High school,123625.0,Skilled employee/Official,Small city
1493,100001494,Female,Non-single,26.0,High school,102543.0,Skilled employee/Official,Mid-sized city
1494,100001495,Female,Single,28.0,High school,101948.0,Skilled employee/Official,Small city
1495,100001496,Female,Non-single,64.0,Graduate school,142280.0,Skilled employee/Official,Small city
1496,100001497,Female,Non-single,26.0,High school,105434.0,Skilled employee/Official,Mid-sized city
1497,100001498,Female,Non-single,31.0,High school,106115.0,Skilled employee/Official,Mid sized city
1498,100001499,Female,Single,28.0,High school,,Unemployed,Small city
1499,100001500,Female,Non-single,25.0,High school,117758.0,Skilled employee/Official,Mid-sized city
1500,100001501,Female,Single,49.0,University,118396.0,Unemployed,Small city
1501,100001502,Female,Married,33.0,High school,136260.0,Skilled employee/Official,Mid-sized city
1502,100001503,Female,Single,27.0,High school,97192.0,Skilled employee/Official,Small city
1503,100001504,Female,Non-single,59.0,University,62101.0,Unemployed,Small city
1504,100001505,Female,Non-single,28.0,,123497.0,Skilled employee/Official,Small city
1505,100001506,Female,Non-single,24.0,High school,,Skilled employee/Official,Mid-sized city
1506,100001507,Female,Non-single,26.0,High school,66645.0,Unemployed,Small city
1507,100001508,Female,Single,33.0,High school,83429.0,Unemployed,Small city
1508,100001509,Female,Single,37.0,High school,107539.0,Skilled employee/Official,Mid-sized city
1509,100001510,Female,Non-single,46.0,University,153880.0,Skilled employee/Official,Small city
1510,100001511,Female,Non-single,62.0,University,140178.0,Unemployed,Mid-sized city
1511,100001512,Female,Single,26.0,High school,100402.0,Unemployed,Small city
1512,100001513,Female,Non-single,49.0,University,,Unemployed,Small city
1513,100001514,Female,Non-single,25.0,High school,89331.0,Unemployed,Small city
1514,100001515,Female,Non-single,37.0,High school,125359.0,Unemployed,Small city
1515,100001516,Female,Single,31.0,High school,124110.0,Skilled employee/Official,Small city
1516,100001517,Female,Single,25.0,High school,93526.0,Unemployed,Small city
1517,100001518,Female,Non-single,21.0,High school,,Unemployed,Small city
1518,100001519,Female,Non-single,27.0,High school,82357.0,Unemployed,Small city
1519,100001520,Female,Non-single,29.0,High school,126745.0,Skilled employee/Official,Mid sized city
1520,100001521,Female,Non-single,30.0,High school,103326.0,Skilled employee/Official,Medium sized city
1521,100001522,Female,Non-single,26.0,High school,116048.0,Skilled employee/Official,Mid-sized city
1522,100001523,Female,Non-single,40.0,University,,Unemployed,Small city
1523,100001524,Female,Non-single,23.0,High school,105365.0,Skilled employee/Official,Mid-sized city
1524,100001525,Female,Non-single,31.0,High school,95911.0,Skilled employee/Official,Medium sized city
1525,100001526,Female,Non-single,29.0,High school,88669.0,Unemployed,Small city
1526,100001527,Female,Single,22.0,High school,103776.0,Unemployed,Small city
1527,100001528,Female,Non-single,26.0,High school,108864.0,Skilled employee/Official,Mid-sized city
1528,100001529,Female,Single,39.0,High school,,Skilled employee/Official,Mid-sized city
1529,100001530,Female,Single,35.0,High school,84851.0,Unemployed,Small city
1530,100001531,Female,Non-single,26.0,High school,95748.0,Skilled employee/Official,Mid-sized city
1531,100001532,Female,Non-single,28.0,High school,133616.0,Skilled employee/Official,Mid-sized city
1532,100001533,Female,Non-single,,University,132752.0,Skilled employee/Official,Small city
1533,100001534,Female,Non-single,22.0,High school,95712.0,Skilled employee/Official,Mid-sized city
1534,100001535,Female,Non-single,26.0,High school,109063.0,Skilled employee/Official,Small city
1535,100001536,Female,Single,41.0,High school,113521.0,Skilled employee/Official,Small city
1536,100001537,Female,Married,29.0,High school,,Skilled employee/Official,Mid-sized city
1537,100001538,Female,,42.0,University,,Unemployed,Small city
1538,100001539,Female,Non-single,50.0,University,,Skilled employee/Official,Mid-sized city
1539,100001540,Female,Non-single,33.0,High school,133542.0,Skilled employee/Official,Small city
1540,100001541,Female,Non-single,28.0,High school,116492.0,Skilled employee/Official,Mid-sized city
1541,100001542,Female,Non-single,27.0,High school,68834.0,Unemployed,Small city
1542,100001543,Female,Non-single,27.0,High school,124023.0,Skilled employee/Official,Small city
1543,100001544,Female,,28.0,High school,63882.0,Unemployed,Small city
1544,100001545,Female,Non-single,24.0,High school,122492.0,Skilled employee/Official,Mid-sized city
1545,100001546,Female,Single,28.0,High school,141453.0,Management/High qualified employee,Mid-sized city
1546,100001547,Female,Non-single,32.0,High school,99327.0,Skilled employee/Official,Small city
1547,100001548,Female,Single,32.0,High school,45590.0,Unemployed,Small city
1548,100001549,Female,Single,30.0,High school,,Unemployed,Small city
1549,100001550,Female,Non-single,29.0,High school,111992.0,Skilled employee/Official,Small city
1550,100001551,Female,Non-single,37.0,High school,145140.0,Skilled employee/Official,Mid-sized city
1551,100001552,Female,Non-single,24.0,High school,49672.0,Unemployed,Small city
1552,100001553,Female,Non-single,36.0,,75536.0,Unemployed,Small city
1553,100001554,Female,Married,40.0,University,,Unemployed,Small city
1554,100001555,Female,Non-single,51.0,University,,Unemployed,Small city
1555,100001556,Female,Non-single,33.0,High school,106808.0,Unemployed,Small city
1556,100001557,Female,Single,31.0,High school,117971.0,Skilled employee/Official,Small city
1557,100001558,Female,Non-single,29.0,High school,97731.0,Skilled employee/Official,Mid-sized city
1558,100001559,Female,Single,48.0,University,109196.0,Unemployed,Small city
1559,100001560,Female,Non-single,,High school,94905.0,Skilled employee/Official,Small city
1560,100001561,Female,Single,28.0,High school,57480.0,Unemployed,Small city
1561,100001562,Female,Non-single,23.0,High school,109175.0,Skilled employee/Official,Mid-sized city
1562,100001563,Female,Non-single,32.0,High school,111174.0,Skilled employee/Official,Mid-sized city
1563,100001564,Female,Non-single,34.0,High school,127255.0,Skilled employee/Official,Small city
1564,100001565,Female,Single,23.0,High school,115499.0,Skilled employee/Official,Small city
1565,100001566,Female,Non-single,25.0,High school,,Skilled employee/Official,Mid-sized city
1566,100001567,Female,Single,25.0,High school,104696.0,Skilled employee/Official,Small city
1567,100001568,Female,Non-single,27.0,High school,104467.0,Skilled employee/Official,Mid sized city
1568,100001569,Female,Non-single,29.0,High school,,Skilled employee/Official,Small city
1569,100001570,Female,Non-single,46.0,University,81200.0,Unemployed,Small city
1570,100001571,Female,Non-single,61.0,University,97558.0,Unemployed,Small city
1571,100001572,Female,Non-single,25.0,High school,95914.0,Skilled employee/Official,Small city
1572,100001573,Female,Non-single,67.0,Graduate school,128053.0,Skilled employee/Official,Small city
1573,100001574,Female,Non-single,,University,101734.0,Unemployed,Small city
1574,100001575,Female,Non-single,21.0,High school,126009.0,Skilled employee/Official,Small city
1575,100001576,Female,Single,19.0,High school,91232.0,Unemployed,Small city
1576,100001577,Female,Non-single,67.0,Graduate school,128343.0,Unemployed,Small city
1577,100001578,Female,Non-single,31.0,High school,110040.0,Skilled employee/Official,Mid-sized city
1578,100001579,Female,Non-single,27.0,High school,38247.0,Unemployed,Small city
1579,100001580,Female,Non-single,37.0,High school,129027.0,Unemployed,Small city
1580,100001581,Female,Non-single,27.0,High school,115026.0,Skilled employee/Official,Small city
1581,100001582,Female,Single,36.0,High school,130323.0,Skilled employee/Official,Small city
1582,100001583,Female,Married,,High school,103181.0,Skilled employee/Official,Mid-sized city
1583,100001584,Female,Married,31.0,High school,138307.0,Skilled employee/Official,Mid-sized city
1584,100001585,Female,Non-single,29.0,High school,122564.0,Unemployed,Small city
1585,100001586,Female,Single,28.0,High school,,Unemployed,Small city
1586,100001587,Female,Non-single,34.0,High school,125351.0,Skilled employee/Official,Small city
1587,100001588,Female,Married,26.0,High school,,Unemployed,Small city
1588,100001589,Female,Single,21.0,High school,108029.0,Skilled employee/Official,Small city
1589,100001590,Female,Married,63.0,University,82734.0,Unemployed,Small city
1590,100001591,Female,Single,38.0,University,,Unemployed,Small city
1591,100001592,Female,Non-single,20.0,,113472.0,Unemployed,Small city
1592,100001593,Female,Married,44.0,University,143343.0,Skilled employee/Official,Mid-sized city
1593,100001594,Female,Non-single,31.0,High school,104074.0,Skilled employee/Official,Mid-sized city
1594,100001595,Female,Single,33.0,High school,138525.0,Skilled employee/Official,Mid-sized city
1595,100001596,Female,Non-single,49.0,University,106960.0,Unemployed,Small city
1596,100001597,Female,Single,26.0,High school,108323.0,Skilled employee/Official,Small city
1597,100001598,Female,Non-single,28.0,High school,95784.0,Skilled employee/Official,
1598,100001599,Female,Non-single,30.0,High school,140673.0,Skilled employee/Official,Mid-sized city
1599,100001600,Female,Non-single,36.0,High school,104235.0,Skilled employee/Official,Mid-sized city
1600,100001601,Female,Non-single,27.0,High school,54041.0,Unemployed,Small city
1601,100001602,Male,Single,23.0,Unknown,107961.0,,Small city
1602,100001603,Male,Single,31.0,Unknown,113757.0,Skilled employee/Official,Small city
1603,100001604,Female,Non-single,27.0,High school,,Skilled employee/Official,Small city
1604,100001605,Female,Non-single,25.0,High school,126041.0,Skilled employee/Official,Small city
1605,100001606,Female,Non-single,23.0,High school,64952.0,Unemployed,Small city
1606,100001607,Male,Married,27.0,High school,66764.0,Unemployed,Small city
1607,100001608,Female,Single,38.0,High school,67861.0,Unemployed,Small city
1608,100001609,Male,Single,44.0,High school,113516.0,Unemployed,Small city
1609,100001610,Female,Non-single,42.0,High school,,Unemployed,Small city
1610,100001611,Female,Non-single,25.0,High school,,Unemployed,Small city
1611,100001612,Male,Non-single,40.0,High school,75043.0,Unemployed,Small city
1612,100001613,Female,Non-single,24.0,High school,116473.0,Unemployed,Small city
1613,100001614,Female,Single,39.0,High school,,Unemployed,Small city
1614,100001615,Male,Single,24.0,Unknown,,Unemployed,Small city
1615,100001616,Female,Single,50.0,High school,119068.0,Skilled employee/Official,Small city
1616,100001617,Female,Non-single,28.0,High school,122973.0,Unemployed,Small city
1617,100001618,Female,Non-single,36.0,High school,81609.0,Unemployed,Small city
1618,100001619,Male,Single,,High school,105519.0,Skilled employee/Official,Small city
1619,100001620,Female,Non-single,40.0,High school,86649.0,Unemployed,Small city
1620,100001621,Female,Single,31.0,Unknown,76384.0,Unemployed,Small city
1621,100001622,Male,Non-single,27.0,High school,67136.0,Unemployed,Small city
1622,100001623,Female,Non-single,35.0,High school,93155.0,Unemployed,Small city
1623,100001624,Male,Single,51.0,High school,124183.0,Unemployed,Small city
1624,100001625,Female,Single,26.0,Unknown,,Unemployed,Small city
1625,100001626,Male,Single,33.0,High school,87232.0,Unemployed,Small city
1626,100001627,Female,Non-single,27.0,High school,92304.0,Unemployed,Small city
1627,100001628,Male,Single,38.0,,84254.0,Unemployed,Small city
1628,100001629,Female,Single,30.0,Unknown,106696.0,Skilled employee/Official,Small city
1629,100001630,Male,Single,28.0,Unknown,113212.0,Skilled employee/Official,Small city
1630,100001631,Male,Single,23.0,Unknown,,Unemployed,Small city
1631,100001632,Female,Married,23.0,High school,,Unemployed,Small city
1632,100001633,Female,Non-single,26.0,High school,,Skilled employee/Official,Small city
1633,100001634,Female,Non-single,21.0,High school,92442.0,Unemployed,Small city
1634,100001635,Female,Single,36.0,High school,75297.0,Unemployed,Small city
1635,100001636,Female,Non-single,24.0,High school,65707.0,Unemployed,Small city
1636,100001637,Male,Single,41.0,High school,120387.0,Skilled employee/Official,Small city
1637,100001638,Male,Single,42.0,High school,120946.0,Skilled employee/Official,Small city
1638,100001639,Male,Single,27.0,Unknown,73265.0,Unemployed,Small city
1639,100001640,Male,Non-single,40.0,High school,77481.0,Unemployed,Small city
1640,100001641,Female,Non-single,34.0,High school,91282.0,Unemployed,Small city
1641,100001642,Male,Single,40.0,High school,104405.0,Unemployed,Small city
1642,100001643,Male,Single,33.0,High school,99646.0,Skilled employee/Official,Small city
1643,100001644,Female,Single,49.0,High school,97791.0,Unemployed,Small city
1644,100001645,Male,Single,28.0,Unknown,81878.0,Unemployed,Small city
1645,100001646,Female,Non-single,26.0,High school,107908.0,Skilled employee/Official,Small city
1646,100001647,Female,Single,40.0,High school,98608.0,Unemployed,Small city
1647,100001648,Male,Single,47.0,High school,95228.0,Unemployed,Small city
1648,100001649,Female,Non-single,41.0,High school,128163.0,Skilled employee/Official,Small city
1649,100001650,Female,Non-single,,High school,94325.0,Unemployed,Small city
1650,100001651,Female,Non-single,37.0,High school,90815.0,Unemployed,Small city
1651,100001652,Male,Single,31.0,Unknown,120719.0,Skilled employee/Official,Small city
1652,100001653,Male,Single,35.0,High school,110159.0,Skilled employee/Official,Small city
1653,100001654,Male,Single,35.0,High school,124490.0,Skilled employee/Official,Small city
1654,100001655,Female,Non-single,29.0,High school,75161.0,Unemployed,Small city
1655,100001656,Female,Single,37.0,High school,,Skilled employee/Official,Small city
1656,100001657,Male,Single,37.0,High school,,Unemployed,Small city
1657,100001658,Female,Non-single,26.0,High school,87400.0,Unemployed,Small city
1658,100001659,Female,Non-single,28.0,High school,78942.0,Unemployed,Small city
1659,100001660,Female,Non-singl,23.0,High school,88452.0,Unemployed,Small city
1660,100001661,Male,Single,38.0,High school,104128.0,Skilled employee/Official,Small city
1661,100001662,Female,Non-single,30.0,High school,100313.0,Skilled employee/Official,Small city
1662,100001663,Female,Single,45.0,High school,107387.0,Skilled employee/Official,Small city
1663,100001664,Male,Single,24.0,Unknown,84355.0,Unemployed,Small city
1664,100001665,Female,Single,35.0,High school,112723.0,Skilled employee/Official,Small city
1665,100001666,Female,Non-single,41.0,High school,115892.0,Skilled employee/Official,Small city
1666,100001667,Male,Non-single,30.0,High school,106597.0,Skilled employee/Official,Small city
1667,100001668,Female,Non-single,30.0,High school,121327.0,Skilled employee/Official,Small city
1668,100001669,Female,Non-single,26.0,High school,92559.0,Unemployed,Small city
1669,100001670,Female,Non-single,25.0,High school,87537.0,Unemployed,Small city
1670,100001671,Female,Non-single,23.0,High school,70569.0,Unemployed,Small city
1671,100001672,Female,Non-single,27.0,High school,85294.0,,Small city
1672,100001673,Female,Single,26.0,Unknown,70905.0,Unemployed,Small city
1673,100001674,Male,Single,25.0,Unknown,103716.0,Unemployed,Small city
1674,100001675,Male,Non-single,27.0,High school,94947.0,Skilled employee/Official,Small city
1675,100001676,Female,Single,42.0,High school,80116.0,Unemployed,Small city
1676,100001677,Male,Single,35.0,High school,86492.0,Unemployed,Small city
1677,100001678,Female,Non-single,25.0,High school,,Unemployed,Small city
1678,100001679,Female,Non-single,26.0,High school,82984.0,Unemployed,Medium sized city
1679,100001680,Male,Single,38.0,High school,128100.0,Skilled employee/Official,Small city
1680,100001681,Female,Single,28.0,Unknown,72869.0,Unemployed,Small city
1681,100001682,Male,Non-single,33.0,High school,112227.0,Skilled employee/Official,Small city
1682,100001683,Female,Single,40.0,High school,94674.0,Unemployed,Small city
1683,100001684,Female,Married,23.0,High school,101003.0,Skilled employee/Official,Small city
1684,100001685,Female,Single,25.0,Unknown,112924.0,Skilled employee/Official,Small city
1685,100001686,Female,Single,28.0,Unknown,108645.0,Unemployed,Small city
1686,100001687,Male,Single,41.0,High school,69415.0,Unemployed,Small city
1687,100001688,Female,Single,50.0,High school,,Unemployed,Small city
1688,100001689,Female,Non-single,23.0,High school,109700.0,Skilled employee/Official,Small city
1689,100001690,Female,Non-single,,High school,104484.0,Skilled employee/Official,Small city
1690,100001691,Female,Non-single,22.0,High school,61239.0,Unemployed,Small city
1691,100001692,Male,Single,37.0,High school,119602.0,Unemployed,Small city
1692,100001693,Female,Single,38.0,High school,81014.0,,Small city
1693,100001694,Female,Non-single,22.0,High school,68165.0,Unemployed,Small city
1694,100001695,Female,Single,30.0,Unknown,88652.0,Unemployed,Small city
1695,100001696,Male,Single,38.0,High school,75705.0,Unemployed,Small city
1696,100001697,Female,Non-single,36.0,High school,104189.0,Skilled employee/Official,Small city
1697,100001698,Male,Single,41.0,High school,71603.0,Unemployed,Small city
1698,100001699,Female,Non-single,29.0,High school,,Skilled employee/Official,Small city
1699,100001700,Female,Non-single,31.0,High school,106637.0,Skilled employee/Official,Small city
1700,100001701,Female,Single,31.0,Unknown,99800.0,Skilled employee/Official,Small city
1701,100001702,Female,Single,21.0,Unknown,67629.0,Unemployed,Small city
1702,100001703,Male,Single,32.0,Unknown,120354.0,Skilled employee/Official,Small city
1703,100001704,Female,Non-single,35.0,High school,122110.0,Skilled employee/Official,Small city
1704,100001705,Male,Single,29.0,Unknown,89170.0,Unemployed,Small city
1705,100001706,Female,Single,34.0,High school,109195.0,Skilled employee/Official,Small city
1706,100001707,Female,Single,38.0,High school,92392.0,Unemployed,Small city
1707,100001708,Female,Non-single,33.0,High school,43805.0,Unemployed,Mid sized city
1708,100001709,Female,Non-single,28.0,High school,68389.0,Unemployed,Small city
1709,100001710,Female,Married,28.0,High school,,Skilled employee/Official,Small city
1710,100001711,Male,Single,21.0,Unknown,59255.0,Unemployed,Small city
1711,100001712,Female,Non-single,29.0,High school,,Unemployed,Small city
1712,100001713,Female,Non-single,26.0,High school,70649.0,Unemployed,Small city
1713,100001714,Female,Single,40.0,High school,95228.0,Unemployed,Small city
1714,100001715,Female,Single,25.0,Unknown,46865.0,Unemployed,Small city
1715,100001716,Male,Non-single,20.0,High school,101688.0,Skilled employee/Official,Small city
1716,100001717,Female,Non-single,23.0,High school,62618.0,Unemployed,Small city
1717,100001718,Female,Single,27.0,Unknown,102531.0,Skilled employee/Official,Small city
1718,100001719,Female,Single,36.0,High school,100737.0,Skilled employee/Official,Small city
1719,100001720,Female,Married,25.0,High school,107321.0,Skilled employee/Official,Small city
1720,100001721,Female,Non-single,25.0,High school,112879.0,Unemployed,Small city
1721,100001722,Female,Non-single,34.0,High school,125372.0,Unemployed,Medium sized city
1722,100001723,Female,Single,24.0,Unknown,69419.0,Unemployed,Small city
1723,100001724,Female,Single,36.0,High school,,Skilled employee/Official,Small city
1724,100001725,Female,Single,40.0,High school,,Unemployed,Small city
1725,100001726,Male,Single,39.0,High school,84779.0,Unemployed,Small city
1726,100001727,Female,Single,42.0,High school,,Unemployed,Small city
1727,100001728,Male,Single,35.0,High school,113187.0,Unemployed,Small city
1728,100001729,Female,Non-single,27.0,High school,99100.0,Skilled employee/Official,Small city
1729,100001730,Male,Single,27.0,Unknown,64954.0,Unemployed,Small city
1730,100001731,Female,Married,23.0,High school,103244.0,Skilled employee/Official,
1731,100001732,Female,Non-single,32.0,High school,124975.0,Skilled employee/Official,Small city
1732,100001733,Male,,28.0,High school,133582.0,Skilled employee/Official,Small city
1733,100001734,Male,Single,22.0,Unknown,103519.0,Skilled employee/Official,Small city
1734,100001735,Male,Single,31.0,Unknown,117813.0,Skilled employee/Official,Small city
1735,100001736,Female,Married,22.0,High school,119902.0,Skilled employee/Official,Small city
1736,100001737,Male,Single,23.0,Unknown,70783.0,Unemployed,Small city
1737,100001738,Female,Non-single,35.0,High school,125470.0,Unemployed,Small city
1738,100001739,Female,Non-single,26.0,High school,109782.0,Unemployed,Small city
1739,100001740,Female,Non-single,28.0,High school,78322.0,Unemployed,Small city
1740,100001741,Male,Single,54.0,High school,125517.0,Skilled employee/Official,Small city
1741,100001742,Female,Single,49.0,High school,,Unemployed,Small city
1742,100001743,Female,Single,38.0,High school,89309.0,Unemployed,Small city
1743,100001744,Female,Single,47.0,High school,110287.0,Skilled employee/Official,Small city
1744,100001745,Female,Single,49.0,High school,122391.0,Unemployed,Small city
1745,100001746,Female,Non-single,30.0,High school,116399.0,Skilled employee/Official,Medium sized city
1746,100001747,Female,Single,32.0,Unknown,81907.0,Unemployed,Small city
1747,100001748,Female,Non-single,24.0,High school,97909.0,Unemployed,Small city
1748,100001749,Female,Single,25.0,Unknown,68051.0,Unemployed,Small city
1749,100001750,Male,Single,33.0,High school,82414.0,Unemployed,Small city
1750,100001751,Female,Non-single,34.0,High school,123089.0,Skilled employee/Official,Small city
1751,100001752,Female,Non-single,24.0,High school,66537.0,,Small city
1752,100001753,Female,Single,36.0,High school,,Unemployed,Small city
1753,100001754,Female,Single,41.0,High school,78963.0,Unemployed,Small city
1754,100001755,Male,Non-single,33.0,High school,108694.0,Skilled employee/Official,Small city
1755,100001756,Female,Married,26.0,High school,100892.0,Skilled employee/Official,Small city
1756,100001757,Female,Single,36.0,High school,119560.0,Skilled employee/Official,Small city
1757,100001758,Female,Single,35.0,High school,116176.0,Unemployed,Small city
1758,100001759,Male,Single,29.0,Unknown,111854.0,Skilled employee/Official,Small city
1759,100001760,Female,Non-single,26.0,High school,69831.0,Unemployed,Small city
1760,100001761,Male,Single,31.0,Unknown,,Unemployed,Small city
1761,100001762,Male,Non-single,26.0,High school,71310.0,Unemployed,Mid sized city
1762,100001763,Male,Single,47.0,High school,73913.0,Unemployed,Small city
1763,100001764,Male,Non-single,20.0,High school,95492.0,Skilled employee/Official,Small city
1764,100001765,Male,Single,45.0,High school,109329.0,Unemployed,Small city
1765,100001766,Male,Single,36.0,High school,116027.0,Skilled employee/Official,Small city
1766,100001767,Male,Non-single,31.0,High school,81987.0,Unemployed,Small city
1767,100001768,Female,Single,41.0,High school,83481.0,Unemployed,Small city
1768,100001769,Female,Single,31.0,Unknown,72361.0,Unemployed,Small city
1769,100001770,Female,Non-single,27.0,High school,,Unemployed,Small city
1770,100001771,Female,Non-single,32.0,High school,123707.0,Skilled employee/Official,Small city
1771,100001772,Female,Single,43.0,High school,,Unemployed,Small city
1772,100001773,Female,Single,32.0,Unknown,68347.0,Unemployed,Small city
1773,100001774,Female,Non-single,29.0,High school,115832.0,Skilled employee/Official,Small city
1774,100001775,Male,Single,37.0,High school,,Unemployed,Small city
1775,100001776,Female,Single,35.0,High school,86319.0,Unemployed,Small city
1776,100001777,Female,Married,23.0,High school,70963.0,Unemployed,Small city
1777,100001778,Male,Single,40.0,High school,106120.0,Skilled employee/Official,Small city
1778,100001779,Female,Non-single,26.0,High school,97856.0,Skilled employee/Official,Small city
1779,100001780,Male,Single,28.0,Unknown,61824.0,Unemployed,Small city
1780,100001781,Female,Married,40.0,High school,103907.0,Skilled employee/Official,Small city
1781,100001782,Female,Non-single,,High school,99953.0,Unemployed,Small city
1782,100001783,Female,Non-single,,High school,113413.0,Skilled employee/Official,Small city
1783,100001784,Male,Single,26.0,Unknown,107091.0,Unemployed,Small city
1784,100001785,Male,Single,26.0,Unknown,124783.0,Skilled employee/Official,Small city
1785,100001786,Female,Single,49.0,High school,92281.0,Unemployed,Small city
1786,100001787,Female,Non-single,26.0,High school,96219.0,,Small city
1787,100001788,Female,Single,35.0,High school,86221.0,Unemployed,Small city
1788,100001789,Female,Non-single,24.0,High school,80962.0,Unemployed,Small city
1789,100001790,Female,Single,46.0,High school,78754.0,Unemployed,Small city
1790,100001791,Male,Single,26.0,Unknown,60026.0,Unemployed,Small city
1791,100001792,Male,Single,47.0,High school,88157.0,Unemployed,Small city
1792,100001793,Male,Single,27.0,Unknown,59881.0,Unemployed,Small city
